# x,ne,Te,Ti,Wtot,Wpart,Wrad,Wpls,Wneut,xMP,Rclfc,Zclfc,Wpar_xpt,WWpar,WWtrg,Lcnnt,Lcnnx,f0,D_flux_atm,D_temp_atm,D_pres_atm,He_flux_atm,He_temp_atm,He_pres_atm,Ne_flux_atm,Ne_temp_atm,Ne_pres_atm,D_flux_ion,He_flux_ion,Ne_flux_ion,D2_flux_mol,D2_pres_mol
-8.920699999999999463e-02,1.694600000000000000e+18,1.369599999999999984e-01,1.763399999999999967e-01,1.563700000000000000e+05,1.807100000000000000e+04,1.383000000000000000e+05,8.089099999999999682e+02,1.726200000000000000e+04,-3.123299999999999965e-01,4.179599999999999760e+00,-3.883900000000000130e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,2.573040000000000000e+19,1.485509999999999886e-01,5.531209999999999512e-04,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,1.379960000000000000e+21,1.149970000000000020e-01,8.120639999999999803e-02,3.061409999999999672e+20,4.467270000000000000e+18,4.553650000000000000e+18,4.973279999999999874e+23,1.357549999999999990e+01
-7.914200000000000401e-02,5.891500000000000000e+18,1.046500000000000069e-01,1.046600000000000030e-01,1.623700000000000000e+05,1.343300000000000000e+04,1.489300000000000000e+05,2.120599999999999909e+03,1.131200000000000000e+04,-2.928399999999999892e-01,4.184000000000000163e+00,-3.874899999999999789e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,1.294980000000000000e+20,3.991569999999999840e-01,2.910890000000000179e-03,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,6.700910000000000328e+20,1.266400000000000026e-01,4.328440000000000065e-02,8.425240000000000000e+20,9.468660000000000000e+18,9.648000000000000000e+18,5.222639999999999769e+23,1.468069999999999986e+01
-6.914499999999999813e-02,1.589100000000000000e+19,1.371300000000000019e-01,1.472199999999999898e-01,2.233600000000000000e+05,6.102600000000000000e+04,1.623300000000000000e+05,6.652800000000000182e+03,5.437300000000000000e+04,-2.724699999999999900e-01,4.188399999999999679e+00,-3.865899999999999892e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,3.598050000000000197e+22,5.676020000000000509e-01,7.763719999999999510e-01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,7.762849999999999672e+20,1.342919999999999947e-01,5.116010000000000002e-02,2.693789999999999803e+21,2.081460000000000000e+19,2.110410000000000000e+19,3.345470000000000097e+23,1.264450000000000074e+01
-5.935200000000000198e-02,3.756400000000000000e+19,1.706600000000000061e-01,1.656999999999999862e-01,2.703600000000000000e+05,9.269200000000000000e+04,1.776600000000000000e+05,1.702700000000000000e+04,7.566500000000000000e+04,-2.511800000000000144e-01,4.192700000000000315e+00,-3.857099999999999973e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,2.692340000000000000e+19,1.396959999999999869e-01,2.167949999999999868e-04,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,6.618360000000000000e+20,1.596539999999999904e-01,5.378440000000000304e-02,6.965479999999999738e+21,3.858520000000000000e+19,3.871340000000000000e+19,5.056779999999999921e+23,1.698000000000000043e+01
-4.989699999999999691e-02,9.074900000000000000e+19,2.265600000000000114e-01,2.275200000000000000e-01,3.229100000000000000e+05,1.288200000000000000e+05,1.940800000000000000e+05,4.676000000000000000e+04,8.206500000000000000e+04,-2.292599999999999916e-01,4.196799999999999642e+00,-3.848599999999999799e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,5.650959999999999895e+22,5.191949999999999621e-01,1.444579999999999975e+00,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,7.057489999999999672e+20,1.866339999999999943e-01,5.531830000000000080e-02,1.993460000000000079e+22,8.377900000000000000e+19,8.264410000000000000e+19,3.126919999999999780e+23,1.286330000000000062e+01
-4.083099999999999924e-02,1.298700000000000000e+20,2.682499999999999885e-01,2.682100000000000040e-01,3.518600000000000000e+05,1.352400000000000000e+05,2.166200000000000000e+05,7.737600000000000000e+04,5.786700000000000000e+04,-2.066000000000000059e-01,4.200800000000000090e+00,-3.840500000000000025e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,6.974300000000000236e+22,4.333230000000000137e-01,1.942260000000000097e+00,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,4.280849999999999672e+20,1.996310000000000029e-01,4.493459999999999815e-02,3.098620000000000026e+22,1.142930000000000000e+20,1.100890000000000000e+20,4.205419999999999963e+23,2.020510000000000161e+01
-3.232800000000000257e-02,1.944600000000000000e+20,2.833600000000000008e-01,2.836299999999999932e-01,5.946400000000000000e+05,3.481300000000000000e+05,2.465100000000000000e+05,1.179000000000000000e+05,2.302300000000000000e+05,-1.827999999999999903e-01,4.204500000000000348e+00,-3.832800000000000207e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,2.217780000000000079e+22,6.394199999999999884e-01,4.468880000000000075e-01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,6.810129999999999672e+20,2.203400000000000081e-01,6.408270000000000632e-02,4.707749999999999751e+22,1.629320000000000000e+20,1.519260000000000000e+20,5.615930000000000123e+23,2.300850000000000151e+01
-2.450499999999999901e-02,3.084800000000000000e+20,3.599899999999999767e-01,3.585499999999999798e-01,7.211700000000000000e+05,4.328400000000000000e+05,2.883300000000000000e+05,2.131300000000000000e+05,2.197200000000000000e+05,-1.582600000000000118e-01,4.208000000000000185e+00,-3.825800000000000090e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,9.393939999999999869e+22,5.331740000000000368e-01,5.638600000000000279e+00,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,4.461310000000000328e+20,3.003460000000000019e-01,7.953530000000000322e-02,8.278339999999999554e+22,2.927320000000000000e+20,2.614350000000000000e+20,6.543020000000000551e+23,3.268820000000000192e+01
-1.738299999999999915e-02,4.012200000000000000e+20,3.972800000000000220e-01,3.969400000000000150e-01,9.477400000000000000e+05,5.997400000000000000e+05,3.480000000000000000e+05,2.888800000000000000e+05,3.108600000000000000e+05,-1.325900000000000134e-01,4.211100000000000065e+00,-3.819399999999999906e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,1.038399999999999916e+23,6.031600000000000295e-01,2.760029999999999983e+00,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,7.319929999999999672e+20,2.748619999999999952e-01,1.029299999999999937e-01,1.116540000000000026e+23,4.418360000000000000e+20,3.739720000000000000e+20,9.422719999999999497e+23,4.600520000000000209e+01
-1.111700000000000015e-02,5.414300000000000000e+20,4.567599999999999993e-01,4.589300000000000046e-01,1.546500000000000000e+06,1.129100000000000000e+06,4.173400000000000000e+05,4.269600000000000000e+05,7.021700000000000000e+05,-1.053299999999999931e-01,4.213799999999999990e+00,-3.813800000000000079e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,3.211750000000000003e+23,7.647519999999999873e-01,1.469780000000000086e+01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,1.375000000000000000e+21,3.279839999999999978e-01,1.788009999999999877e-01,1.615849999999999976e+23,7.070910000000000328e+20,5.638990000000000328e+20,1.477569999999999903e+24,7.477299999999999613e+01
